order_date,order_id,region,channel,category,product,units,unit_price,discount_rate,returned,shipping_days
2024-02-07,ORD-000310,East,Social,Sports,Yoga Mat,6,95.69,0.05,0,2
2024-02-14,ORD-000311,East,Social,Sports,Yoga Mat,6,96.21,0.15,0,2
2024-02-02,ORD-000312,East,Social,Sports,Fitness Band,5,75.67,0,0,3
2024-02-19,ORD-000313,North,Marketplace,Electronics,Smart Watch,8,385.56,0,0,5
2024-02-14,ORD-000314,North,Marketplace,Electronics,Smart Watch,8,409.04,0.05,0,4
2024-02-22,ORD-000315,North,Marketplace,Electronics,Smart Watch,4,415.03,0.1,0,6
2024-02-10,ORD-000316,North,Marketplace,Electronics,Earbuds,2,208.94,0.1,0,3
2024-02-10,ORD-000317,North,Marketplace,Electronics,Earbuds,9,190.01,0,0,7
2024-02-03,ORD-000318,North,Marketplace,Home,Desk Lamp,9,86.7,0.15,0,3
2024-02-05,ORD-000319,North,Marketplace,Home,Storage Box,1,49.82,0.15,0,3
2024-02-09,ORD-000320,North,Marketplace,Home,Desk Lamp,12,93.35,0,0,4
2024-02-17,ORD-000321,North,Marketplace,Beauty,Skin Care Set,3,153.95,0,0,2
2024-02-15,ORD-000322,North,Marketplace,Beauty,Skin Care Set,8,165.1,0,0,2
2024-02-24,ORD-000323,North,Marketplace,Beauty,Skin Care Set,8,156.12,0,0,1
2024-02-23,ORD-000324,North,Marketplace,Beauty,Skin Care Set,6,161.97,0.1,0,3
2024-02-09,ORD-000325,North,Marketplace,Beauty,Hair Dryer,11,224.19,0,0,5
2024-02-21,ORD-000326,North,Marketplace,Sports,Fitness Band,7,81.46,0,0,4
2024-02-02,ORD-000327,North,Marketplace,Sports,Yoga Mat,11,102.73,0.05,0,5
2024-02-27,ORD-000328,North,Marketplace,Sports,Yoga Mat,2,100.11,0,0,1
2024-02-09,ORD-000329,North,Marketplace,Sports,Yoga Mat,3,94.65,0.1,0,3
2024-02-12,ORD-000330,North,Marketplace,Sports,Fitness Band,4,80.34,0,0,5
2024-02-27,ORD-000331,North,Marketplace,Sports,Fitness Band,12,79.39,0.15,0,1
2024-02-08,ORD-000332,North,Direct,Electronics,Earbuds,2,206.83,0.1,0,2
2024-02-16,ORD-000333,North,Direct,Electronics,Smart Watch,10,407.81,0,1,3
2024-02-11,ORD-000334,North,Direct,Electronics,Smart Watch,11,384.67,0.1,0,1
2024-02-10,ORD-000335,North,Direct,Electronics,Smart Watch,6,386.72,0.1,0,3
2024-02-04,ORD-000336,North,Direct,Electronics,Earbuds,9,195.41,0,0,5
2024-02-18,ORD-000337,North,Direct,Electronics,Smart Watch,10,380.63,0,0,2
2024-02-14,ORD-000338,North,Direct,Home,Storage Box,2,48.19,0,0,3
2024-02-23,ORD-000339,North,Direct,Home,Storage Box,6,47.21,0,0,1
2024-02-15,ORD-000340,North,Direct,Home,Storage Box,6,50.95,0.15,0,4
2024-02-10,ORD-000341,North,Direct,Home,Storage Box,7,50.46,0.15,0,4
2024-02-17,ORD-000342,North,Direct,Home,Desk Lamp,2,92.16,0.1,0,5
2024-02-05,ORD-000343,North,Direct,Home,Storage Box,7,47.68,0,0,2
2024-02-19,ORD-000344,North,Direct,Beauty,Skin Care Set,10,153.51,0.1,0,6
2024-02-04,ORD-000345,North,Direct,Beauty,Skin Care Set,5,158.67,0.05,0,3
2024-02-24,ORD-000346,North,Direct,Beauty,Hair Dryer,5,227.97,0.05,0,3
2024-02-23,ORD-000347,North,Direct,Beauty,Skin Care Set,2,162.61,0.05,0,1
2024-02-05,ORD-000348,North,Direct,Beauty,Hair Dryer,11,235.9,0.15,0,2
2024-02-21,ORD-000349,North,Direct,Beauty,Hair Dryer,8,238.3,0.15,1,3
2024-02-08,ORD-000350,North,Direct,Sports,Yoga Mat,8,96.52,0.05,0,3
2024-02-04,ORD-000351,North,Direct,Sports,Yoga Mat,4,100.09,0.15,0,4
2024-02-05,ORD-000352,North,Direct,Sports,Yoga Mat,1,95.69,0.15,1,1
2024-02-21,ORD-000353,North,Direct,Sports,Fitness Band,9,77.44,0.15,0,4
2024-02-25,ORD-000354,North,Social,Electronics,Earbuds,1,203.7,0.15,0,5
2024-02-02,ORD-000355,North,Social,Electronics,Smart Watch,3,392.63,0.15,0,4
2024-02-08,ORD-000356,North,Social,Electronics,Earbuds,1,201.1,0,0,3
2024-02-14,ORD-000357,North,Social,Electronics,Earbuds,8,199.29,0,0,4
2024-02-07,ORD-000358,North,Social,Electronics,Earbuds,2,193.88,0.05,0,4
2024-02-25,ORD-000359,North,Social,Home,Storage Box,12,49.15,0.05,0,4
2024-02-23,ORD-000360,North,Social,Home,Storage Box,6,50.1,0.1,0,3
2024-02-19,ORD-000361,North,Social,Home,Desk Lamp,7,92.56,0.05,0,3
2024-02-02,ORD-000362,North,Social,Home,Storage Box,4,48.89,0.05,0,4
2024-02-01,ORD-000363,North,Social,Beauty,Skin Care Set,8,155.16,0.15,0,3
2024-02-02,ORD-000364,North,Social,Beauty,Skin Care Set,3,159.67,0,0,2
2024-02-21,ORD-000365,North,Social,Beauty,Hair Dryer,6,231.72,0.1,0,1
2024-02-19,ORD-000366,North,Social,Beauty,Skin Care Set,3,153.62,0,0,3
2024-02-26,ORD-000367,North,Social,Beauty,Skin Care Set,10,161.36,0.05,0,4
2024-02-26,ORD-000368,North,Social,Sports,Fitness Band,4,82.73,0.1,0,5
2024-02-19,ORD-000369,North,Social,Sports,Yoga Mat,9,94.51,0.15,0,1
2024-02-06,ORD-000370,North,Social,Sports,Fitness Band,2,79.56,0.1,0,2
2024-02-10,ORD-000371,West,Marketplace,Electronics,Earbuds,1,208.83,0,0,3
2024-02-28,ORD-000372,West,Marketplace,Electronics,Earbuds,1,203.44,0,0,5
2024-02-02,ORD-000373,West,Marketplace,Electronics,Earbuds,10,196.84,0,0,1
2024-02-23,ORD-000374,West,Marketplace,Electronics,Earbuds,8,194.47,0,0,3
2024-02-08,ORD-000375,West,Marketplace,Home,Desk Lamp,8,93.0,0.15,1,2
2024-02-07,ORD-000376,West,Marketplace,Home,Desk Lamp,1,86.35,0.15,0,4
2024-02-22,ORD-000377,West,Marketplace,Home,Storage Box,9,47.48,0.15,0,4
2024-02-15,ORD-000378,West,Marketplace,Home,Desk Lamp,4,85.86,0.05,1,1
2024-02-05,ORD-000379,West,Marketplace,Beauty,Hair Dryer,8,239.17,0.05,0,4
2024-02-25,ORD-000380,West,Marketplace,Beauty,Hair Dryer,5,239.15,0.05,0,3
2024-02-23,ORD-000381,West,Marketplace,Beauty,Skin Care Set,12,154.39,0.15,0,3
2024-02-22,ORD-000382,West,Marketplace,Beauty,Hair Dryer,5,221.37,0.05,0,4
2024-02-11,ORD-000383,West,Marketplace,Beauty,Hair Dryer,11,228.64,0.05,0,4
2024-02-21,ORD-000384,West,Marketplace,Beauty,Skin Care Set,3,158.83,0.05,0,2
2024-02-04,ORD-000385,West,Marketplace,Sports,Fitness Band,6,76.9,0.05,0,1
2024-02-22,ORD-000386,West,Marketplace,Sports,Yoga Mat,5,99.76,0,0,2
2024-02-03,ORD-000387,West,Marketplace,Sports,Yoga Mat,12,102.28,0.1,0,2
2024-02-28,ORD-000388,West,Marketplace,Sports,Fitness Band,11,82.73,0.05,0,4
2024-02-01,ORD-000389,West,Marketplace,Sports,Yoga Mat,8,98.8,0.05,0,7
2024-02-20,ORD-000390,West,Marketplace,Sports,Fitness Band,7,78.99,0.05,0,2
2024-02-01,ORD-000391,West,Direct,Electronics,Smart Watch,1,395.23,0.05,0,4
2024-02-23,ORD-000392,West,Direct,Electronics,Smart Watch,2,400.46,0.05,0,6
2024-02-02,ORD-000393,West,Direct,Electronics,Smart Watch,8,412.9,0,0,4
2024-02-08,ORD-000394,West,Direct,Electronics,Earbuds,1,199.48,0.05,0,4
2024-02-04,ORD-000395,West,Direct,Home,Desk Lamp,4,86.92,0.1,0,3
2024-02-24,ORD-000396,West,Direct,Home,Desk Lamp,6,91.12,0,0,5
2024-02-25,ORD-000397,West,Direct,Home,Desk Lamp,10,93.02,0.05,0,1
2024-02-07,ORD-000398,West,Direct,Home,Storage Box,8,49.22,0,0,1
2024-02-26,ORD-000399,West,Direct,Beauty,Skin Care Set,3,155.54,0.1,0,3
2024-02-28,ORD-000400,West,Direct,Beauty,Hair Dryer,4,220.65,0,0,5
2024-02-12,ORD-000401,West,Direct,Beauty,Hair Dryer,2,222.44,0.05,0,3
2024-02-23,ORD-000402,West,Direct,Beauty,Skin Care Set,3,161.42,0,0,4
2024-02-13,ORD-000403,West,Direct,Beauty,Hair Dryer,10,219.07,0.1,0,4
2024-02-14,ORD-000404,West,Direct,Beauty,Hair Dryer,1,220.55,0.15,0,3
2024-02-01,ORD-000405,West,Direct,Sports,Fitness Band,2,81.49,0,0,2
2024-02-21,ORD-000406,West,Direct,Sports,Fitness Band,9,81.21,0,0,5
2024-02-27,ORD-000407,West,Direct,Sports,Fitness Band,4,79.39,0.1,0,4
2024-02-14,ORD-000408,West,Direct,Sports,Fitness Band,4,79.69,0.1,0,4
2024-02-08,ORD-000409,West,Direct,Sports,Yoga Mat,1,96.87,0.1,0,4
2024-02-08,ORD-000410,West,Social,Electronics,Smart Watch,1,387.08,0.05,0,5
2024-02-23,ORD-000411,West,Social,Electronics,Smart Watch,10,393.18,0,0,6
2024-02-20,ORD-000412,West,Social,Electronics,Smart Watch,5,385.04,0.1,0,5
2024-02-16,ORD-000413,West,Social,Home,Storage Box,6,47.43,0,0,3
2024-02-09,ORD-000414,West,Social,Home,Desk Lamp,2,88.65,0.05,0,3
2024-02-11,ORD-000415,West,Social,Home,Desk Lamp,2,89.86,0.05,0,4
2024-02-05,ORD-000416,West,Social,Home,Desk Lamp,8,90.7,0.1,0,1
2024-02-07,ORD-000417,West,Social,Beauty,Skin Care Set,9,162.6,0.1,0,3
2024-02-12,ORD-000418,West,Social,Beauty,Skin Care Set,5,154.24,0,0,4
2024-02-20,ORD-000419,West,Social,Beauty,Hair Dryer,8,225.65,0,0,3
2024-02-05,ORD-000420,West,Social,Beauty,Hair Dryer,10,233.4,0,0,2
2024-02-19,ORD-000421,West,Social,Beauty,Skin Care Set,9,158.74,0.05,0,4
2024-02-04,ORD-000422,West,Social,Sports,Fitness Band,5,77.99,0,0,3
2024-02-20,ORD-000423,West,Social,Sports,Yoga Mat,11,100.37,0.05,0,2
2024-02-06,ORD-000424,West,Social,Sports,Fitness Band,9,82.75,0,0,3
2024-02-23,ORD-000425,West,Social,Sports,Fitness Band,3,82.81,0.15,0,6
2024-02-13,ORD-000426,West,Social,Sports,Yoga Mat,8,101.94,0.05,0,5
2024-03-16,ORD-000427,South,Marketplace,Electronics,Earbuds,5,194.38,0,0,4
2024-03-19,ORD-000428,South,Marketplace,Electronics,Earbuds,7,208.01,0.1,0,4
2024-03-24,ORD-000429,South,Marketplace,Electronics,Earbuds,12,191.05,0,0,3
2024-03-06,ORD-000430,South,Marketplace,Electronics,Smart Watch,7,380.43,0.15,0,5
2024-03-19,ORD-000431,South,Marketplace,Home,Storage Box,11,48.2,0,0,4
2024-03-07,ORD-000432,South,Marketplace,Home,Storage Box,4,47.75,0,0,4
2024-03-09,ORD-000433,South,Marketplace,Home,Storage Box,10,50.82,0.15,0,3
2024-03-06,ORD-000434,South,Marketplace,Home,Storage Box,2,47.81,0.1,0,1
2024-03-03,ORD-000435,South,Marketplace,Home,Desk Lamp,5,88.58,0.1,0,4
2024-03-05,ORD-000436,South,Marketplace,Beauty,Hair Dryer,3,227.48,0.1,0,5
2024-03-28,ORD-000437,South,Marketplace,Beauty,Hair Dryer,9,222.38,0.05,0,1
2024-03-17,ORD-000438,South,Marketplace,Beauty,Hair Dryer,9,236.73,0.15,0,5
2024-03-27,ORD-000439,South,Marketplace,Sports,Yoga Mat,11,95.35,0.05,0,3
2024-03-18,ORD-000440,South,Marketplace,Sports,Yoga Mat,11,98.09,0.15,0,1
2024-03-16,ORD-000441,South,Marketplace,Sports,Yoga Mat,1,98.15,0.05,0,2
2024-03-23,ORD-000442,South,Marketplace,Sports,Yoga Mat,2,98.97,0.05,0,5
2024-03-04,ORD-000443,South,Direct,Electronics,Smart Watch,3,397.49,0.15,0,3
2024-03-10,ORD-000444,South,Direct,Electronics,Earbuds,6,208.69,0,0,1
2024-03-15,ORD-000445,South,Direct,Electronics,Smart Watch,5,412.57,0.05,0,4
2024-03-17,ORD-000446,South,Direct,Home,Storage Box,11,47.94,0,0,5
2024-03-19,ORD-000447,South,Direct,Home,Desk Lamp,8,86.88,0.15,0,4
2024-03-13,ORD-000448,South,Direct,Home,Storage Box,5,47.37,0.15,0,3
2024-03-09,ORD-000449,South,Direct,Home,Desk Lamp,2,92.3,0.15,0,4
2024-03-02,ORD-000450,South,Direct,Home,Storage Box,8,47.71,0.05,0,4
2024-03-15,ORD-000451,South,Direct,Home,Desk Lamp,1,87.0,0,0,2
2024-03-28,ORD-000452,South,Direct,Beauty,Skin Care Set,10,161.65,0,0,3
2024-03-26,ORD-000453,South,Direct,Beauty,Hair Dryer,8,238.07,0,0,1
2024-03-24,ORD-000454,South,Direct,Beauty,Hair Dryer,11,237.45,0.05,0,4
2024-03-02,ORD-000455,South,Direct,Beauty,Hair Dryer,10,228.92,0.1,0,3
2024-03-28,ORD-000456,South,Direct,Sports,Yoga Mat,8,96.63,0.05,0,4
2024-03-16,ORD-000457,South,Direct,Sports,Fitness Band,8,81.88,0.05,0,4
2024-03-17,ORD-000458,South,Direct,Sports,Yoga Mat,6,102.78,0.05,0,4
2024-03-07,ORD-000459,South,Direct,Sports,Yoga Mat,4,95.67,0.15,0,4
2024-03-14,ORD-000460,South,Direct,Sports,Fitness Band,7,76.94,0,0,5
2024-03-13,ORD-000461,South,Social,Electronics,Smart Watch,10,408.67,0.15,0,5
2024-03-21,ORD-000462,South,Social,Electronics,Earbuds,6,204.02,0.15,0,5
2024-03-10,ORD-000463,South,Social,Electronics,Smart Watch,8,387.62,0.15,0,6
2024-03-08,ORD-000464,South,Social,Home,Storage Box,6,51.39,0,0,2
2024-03-11,ORD-000465,South,Social,Home,Desk Lamp,10,85.97,0.1,0,4
2024-03-06,ORD-000466,South,Social,Home,Storage Box,10,50.1,0.15,0,2
2024-03-16,ORD-000467,South,Social,Home,Storage Box,2,48.04,0.15,0,4
2024-03-17,ORD-000468,South,Social,Beauty,Hair Dryer,8,227.85,0,0,3
2024-03-03,ORD-000469,South,Social,Beauty,Hair Dryer,6,235.35,0,0,2
2024-03-09,ORD-000470,South,Social,Beauty,Skin Care Set,4,151.22,0.1,1,5
2024-03-11,ORD-000471,South,Social,Beauty,Hair Dryer,5,234.63,0.1,0,3
2024-03-02,ORD-000472,South,Social,Sports,Yoga Mat,4,96.59,0,1,3
2024-03-05,ORD-000473,South,Social,Sports,Yoga Mat,2,102.85,0.15,0,1
2024-03-04,ORD-000474,South,Social,Sports,Yoga Mat,9,95.79,0.05,0,4
2024-03-08,ORD-000475,South,Social,Sports,Fitness Band,12,80.18,0.15,0,3
2024-03-28,ORD-000476,East,Marketplace,Electronics,Earbuds,5,198.35,0.15,0,3
2024-03-03,ORD-000477,East,Marketplace,Electronics,Smart Watch,2,395.96,0,0,4
2024-03-05,ORD-000478,East,Marketplace,Electronics,Smart Watch,5,413.31,0.15,0,2
2024-03-16,ORD-000479,East,Marketplace,Electronics,Earbuds,10,197.26,0.05,0,4
2024-03-23,ORD-000480,East,Marketplace,Electronics,Earbuds,5,194.59,0.05,0,4
2024-03-21,ORD-000481,East,Marketplace,Electronics,Earbuds,4,199.75,0.1,0,4
2024-03-01,ORD-000482,East,Marketplace,Home,Desk Lamp,1,87.21,0,0,2
2024-03-13,ORD-000483,East,Marketplace,Home,Desk Lamp,7,87.06,0.15,0,7
2024-03-26,ORD-000484,East,Marketplace,Home,Storage Box,1,48.66,0,0,2
2024-03-16,ORD-000485,East,Marketplace,Home,Storage Box,7,49.3,0,0,6
2024-03-18,ORD-000486,East,Marketplace,Home,Storage Box,11,46.96,0.15,0,2
2024-03-21,ORD-000487,East,Marketplace,Beauty,Hair Dryer,3,232.45,0,0,4
2024-03-10,ORD-000488,East,Marketplace,Beauty,Skin Care Set,9,159.28,0.1,0,5
2024-03-24,ORD-000489,East,Marketplace,Beauty,Skin Care Set,9,159.64,0.05,0,4
2024-03-10,ORD-000490,East,Marketplace,Beauty,Hair Dryer,3,220.75,0.15,0,5
2024-03-28,ORD-000491,East,Marketplace,Sports,Yoga Mat,12,101.52,0.05,0,2
2024-03-26,ORD-000492,East,Marketplace,Sports,Fitness Band,10,81.0,0.1,0,3
2024-03-05,ORD-000493,East,Marketplace,Sports,Yoga Mat,7,97.57,0,0,4
2024-03-03,ORD-000494,East,Marketplace,Sports,Fitness Band,12,81.3,0.05,0,4
2024-03-19,ORD-000495,East,Marketplace,Sports,Yoga Mat,4,103.48,0.05,0,2
2024-03-09,ORD-000496,East,Direct,Electronics,Earbuds,2,204.24,0.1,0,2
2024-03-21,ORD-000497,East,Direct,Electronics,Earbuds,9,190.92,0.1,0,2
2024-03-13,ORD-000498,East,Direct,Electronics,Earbuds,7,197.12,0.05,0,4
2024-03-11,ORD-000499,East,Direct,Electronics,Earbuds,1,190.58,0.1,0,4
2024-03-14,ORD-000500,East,Direct,Home,Desk Lamp,1,92.81,0.15,0,4
2024-03-08,ORD-000501,East,Direct,Home,Desk Lamp,6,88.74,0,0,2
2024-03-12,ORD-000502,East,Direct,Home,Storage Box,1,48.01,0,0,4
2024-03-21,ORD-000503,East,Direct,Home,Storage Box,2,49.32,0.15,0,5
2024-03-05,ORD-000504,East,Direct,Beauty,Skin Care Set,11,162.77,0.1,0,3
2024-03-01,ORD-000505,East,Direct,Beauty,Skin Care Set,2,154.25,0.1,0,3
2024-03-17,ORD-000506,East,Direct,Beauty,Skin Care Set,10,164.67,0.1,0,4
2024-03-09,ORD-000507,East,Direct,Beauty,Hair Dryer,11,228.12,0.15,0,1
2024-03-10,ORD-000508,East,Direct,Sports,Yoga Mat,3,97.04,0.05,0,1
2024-03-17,ORD-000509,East,Direct,Sports,Fitness Band,6,81.19,0,0,4
2024-03-08,ORD-000510,East,Direct,Sports,Fitness Band,1,77.36,0.1,0,2
2024-03-09,ORD-000511,East,Direct,Sports,Yoga Mat,10,102.11,0.1,0,3
2024-03-17,ORD-000512,East,Social,Electronics,Earbuds,11,191.08,0,1,4
2024-03-18,ORD-000513,East,Social,Electronics,Earbuds,7,195.82,0,0,1
2024-03-04,ORD-000514,East,Social,Electronics,Earbuds,8,194.17,0.1,0,5
2024-03-20,ORD-000515,East,Social,Home,Desk Lamp,11,88.23,0,0,4
2024-03-07,ORD-000516,East,Social,Home,Storage Box,1,46.62,0.15,0,3
2024-03-19,ORD-000517,East,Social,Home,Desk Lamp,5,87.2,0,0,2
2024-03-07,ORD-000518,East,Social,Home,Desk Lamp,5,93.38,0,0,5
2024-03-21,ORD-000519,East,Social,Home,Desk Lamp,3,85.43,0.1,0,3
2024-03-07,ORD-000520,East,Social,Beauty,Skin Care Set,11,164.75,0,0,2
2024-03-20,ORD-000521,East,Social,Beauty,Skin Care Set,1,155.9,0.1,0,4
2024-03-28,ORD-000522,East,Social,Beauty,Skin Care Set,2,157.07,0.05,0,1
2024-03-06,ORD-000523,East,Social,Sports,Yoga Mat,8,103.53,0.05,0,1
2024-03-22,ORD-000524,East,Social,Sports,Yoga Mat,11,100.51,0.15,0,2
2024-03-01,ORD-000525,East,Social,Sports,Yoga Mat,3,100.96,0.15,0,3
2024-03-06,ORD-000526,East,Social,Sports,Fitness Band,6,82.31,0,1,5
2024-03-27,ORD-000527,East,Social,Sports,Fitness Band,5,78.15,0.1,0,6
2024-03-07,ORD-000528,East,Social,Sports,Yoga Mat,1,95.18,0.1,0,5
2024-03-12,ORD-000529,North,Marketplace,Electronics,Earbuds,3,191.62,0,0,5
2024-03-23,ORD-000530,North,Marketplace,Electronics,Smart Watch,4,398.63,0.1,0,4
2024-03-21,ORD-000531,North,Marketplace,Electronics,Smart Watch,8,388.4,0.1,0,4
2024-03-01,ORD-000532,North,Marketplace,Electronics,Smart Watch,6,402.14,0.05,0,2
2024-03-09,ORD-000533,North,Marketplace,Home,Desk Lamp,8,90.8,0.05,0,4
2024-03-21,ORD-000534,North,Marketplace,Home,Desk Lamp,12,86.06,0.15,0,2
2024-03-19,ORD-000535,North,Marketplace,Home,Storage Box,7,50.41,0.1,0,1
2024-03-07,ORD-000536,North,Marketplace,Home,Desk Lamp,10,91.31,0.05,0,2
2024-03-28,ORD-000537,North,Marketplace,Beauty,Hair Dryer,10,223.86,0,0,2
2024-03-06,ORD-000538,North,Marketplace,Beauty,Skin Care Set,4,156.25,0.05,0,4
2024-03-25,ORD-000539,North,Marketplace,Beauty,Hair Dryer,2,239.78,0.15,0,3
2024-03-15,ORD-000540,North,Marketplace,Beauty,Skin Care Set,7,152.82,0.15,0,2
2024-03-20,ORD-000541,North,Marketplace,Beauty,Skin Care Set,12,153.67,0,0,2
2024-03-07,ORD-000542,North,Marketplace,Beauty,Hair Dryer,11,231.59,0.05,0,3
2024-03-15,ORD-000543,North,Marketplace,Sports,Fitness Band,5,76.44,0,0,6
2024-03-03,ORD-000544,North,Marketplace,Sports,Yoga Mat,11,98.4,0,0,3
2024-03-27,ORD-000545,North,Marketplace,Sports,Yoga Mat,6,103.57,0,0,1
2024-03-01,ORD-000546,North,Marketplace,Sports,Fitness Band,9,81.58,0,0,2
2024-03-25,ORD-000547,North,Marketplace,Sports,Yoga Mat,1,97.77,0,0,2
2024-03-15,ORD-000548,North,Marketplace,Sports,Yoga Mat,11,98.28,0.1,0,1
2024-03-19,ORD-000549,North,Direct,Electronics,Smart Watch,5,397.17,0.1,0,1
2024-03-21,ORD-000550,North,Direct,Electronics,Earbuds,4,207.04,0,0,2
2024-03-18,ORD-000551,North,Direct,Electronics,Smart Watch,5,391.11,0,0,2
2024-03-16,ORD-000552,North,Direct,Home,Desk Lamp,1,84.97,0.1,1,1
2024-03-18,ORD-000553,North,Direct,Home,Storage Box,9,47.24,0.05,0,2
2024-03-25,ORD-000554,North,Direct,Home,Desk Lamp,8,88.67,0.05,0,2
2024-03-03,ORD-000555,North,Direct,Home,Storage Box,11,48.3,0,0,2
2024-03-19,ORD-000556,North,Direct,Home,Storage Box,2,49.31,0.15,0,5
2024-03-24,ORD-000557,North,Direct,Home,Desk Lamp,9,93.23,0.15,0,1
2024-03-28,ORD-000558,North,Direct,Beauty,Skin Care Set,3,155.18,0.1,0,6
2024-03-17,ORD-000559,North,Direct,Beauty,Hair Dryer,8,238.9,0,0,2
2024-03-09,ORD-000560,North,Direct,Beauty,Skin Care Set,12,162.73,0.05,0,5
2024-03-23,ORD-000561,North,Direct,Beauty,Hair Dryer,6,238.41,0.15,0,2
2024-03-16,ORD-000562,North,Direct,Beauty,Hair Dryer,4,232.49,0.1,0,1
2024-03-17,ORD-000563,North,Direct,Sports,Fitness Band,4,81.32,0,0,3
2024-03-11,ORD-000564,North,Direct,Sports,Yoga Mat,6,102.16,0.15,0,1
2024-03-20,ORD-000565,North,Direct,Sports,Fitness Band,12,76.86,0,0,1
2024-03-18,ORD-000566,North,Social,Electronics,Earbuds,1,197.21,0.05,1,5
2024-03-15,ORD-000567,North,Social,Electronics,Smart Watch,2,407.9,0.1,0,3
2024-03-17,ORD-000568,North,Social,Electronics,Earbuds,5,197.8,0,0,3
2024-03-01,ORD-000569,North,Social,Home,Desk Lamp,3,85.27,0.05,0,5
2024-03-07,ORD-000570,North,Social,Home,Desk Lamp,12,89.87,0,0,3
2024-03-04,ORD-000571,North,Social,Home,Storage Box,1,48.03,0,0,4
2024-03-09,ORD-000572,North,Social,Home,Storage Box,3,49.9,0,0,4
2024-03-16,ORD-000573,North,Social,Beauty,Skin Care Set,6,155.3,0.15,0,3
2024-03-19,ORD-000574,North,Social,Beauty,Skin Care Set,4,163.55,0,0,3
2024-03-19,ORD-000575,North,Social,Beauty,Hair Dryer,10,226.03,0.1,0,6
2024-03-21,ORD-000576,North,Social,Beauty,Skin Care Set,2,156.46,0.05,0,4
2024-03-27,ORD-000577,North,Social,Sports,Fitness Band,1,80.72,0.1,0,4
2024-03-18,ORD-000578,North,Social,Sports,Fitness Band,8,79.78,0,0,5
2024-03-09,ORD-000579,North,Social,Sports,Yoga Mat,10,100.43,0.1,0,1
2024-03-08,ORD-000580,North,Social,Sports,Fitness Band,8,82.8,0,0,2
2024-03-11,ORD-000581,North,Social,Sports,Yoga Mat,1,95.28,0.05,0,2
2024-03-10,ORD-000582,West,Marketplace,Electronics,Earbuds,9,198.05,0.1,0,7
2024-03-05,ORD-000583,West,Marketplace,Electronics,Earbuds,9,202.29,0.15,0,6
2024-03-20,ORD-000584,West,Marketplace,Electronics,Earbuds,3,192.79,0,0,3
2024-03-23,ORD-000585,West,Marketplace,Electronics,Earbuds,12,191.39,0,1,1
2024-03-02,ORD-000586,West,Marketplace,Electronics,Smart Watch,2,404.1,0.05,0,3
2024-03-27,ORD-000587,West,Marketplace,Electronics,Earbuds,10,189.14,0.15,0,4
2024-03-22,ORD-000588,West,Marketplace,Home,Desk Lamp,1,87.92,0,0,1
2024-03-07,ORD-000589,West,Marketplace,Home,Storage Box,11,50.56,0.05,0,3
2024-03-02,ORD-000590,West,Marketplace,Home,Storage Box,1,48.38,0.05,0,5
2024-03-17,ORD-000591,West,Marketplace,Home,Desk Lamp,10,86.82,0,0,3
2024-03-10,ORD-000592,West,Marketplace,Home,Desk Lamp,12,92.38,0,0,5
2024-03-02,ORD-000593,West,Marketplace,Beauty,Hair Dryer,8,220.16,0.15,0,4
2024-03-14,ORD-000594,West,Marketplace,Beauty,Hair Dryer,6,239.01,0,1,2
2024-03-18,ORD-000595,West,Marketplace,Beauty,Skin Care Set,9,166.48,0.15,0,3
2024-03-01,ORD-000596,West,Marketplace,Sports,Fitness Band,5,82.35,0.1,0,2
2024-03-23,ORD-000597,West,Marketplace,Sports,Yoga Mat,7,101.47,0.15,0,2
2024-03-19,ORD-000598,West,Marketplace,Sports,Fitness Band,12,77.92,0,0,1
2024-03-20,ORD-000599,West,Direct,Electronics,Smart Watch,5,384.86,0,0,2
2024-03-05,ORD-000600,West,Direct,Electronics,Earbuds,5,205.29,0.05,0,5
2024-03-14,ORD-000601,West,Direct,Electronics,Earbuds,6,198.37,0,0,4
2024-03-08,ORD-000602,West,Direct,Electronics,Earbuds,10,191.74,0,0,5
2024-03-26,ORD-000603,West,Direct,Electronics,Smart Watch,11,413.0,0.05,0,4
2024-03-21,ORD-000604,West,Direct,Home,Storage Box,7,50.18,0,0,4
2024-03-28,ORD-000605,West,Direct,Home,Desk Lamp,6,88.37,0.1,0,4
2024-03-04,ORD-000606,West,Direct,Home,Storage Box,7,50.01,0,1,8
2024-03-11,ORD-000607,West,Direct,Home,Desk Lamp,12,91.57,0.15,0,4
2024-03-15,ORD-000608,West,Direct,Home,Desk Lamp,10,90.25,0,0,3
2024-03-19,ORD-000609,West,Direct,Beauty,Hair Dryer,3,239.93,0,0,3
2024-03-20,ORD-000610,West,Direct,Beauty,Hair Dryer,5,223.6,0,0,4
2024-03-20,ORD-000611,West,Direct,Beauty,Hair Dryer,9,217.84,0.05,0,2
2024-03-09,ORD-000612,West,Direct,Beauty,Skin Care Set,2,151.26,0.1,0,3
2024-03-07,ORD-000613,West,Direct,Sports,Yoga Mat,3,98.96,0.1,0,4
2024-03-08,ORD-000614,West,Direct,Sports,Yoga Mat,12,99.28,0,0,2
2024-03-24,ORD-000615,West,Direct,Sports,Yoga Mat,6,94.15,0.05,0,2
2024-03-19,ORD-000616,West,Direct,Sports,Yoga Mat,4,101.84,0,0,5
2024-03-15,ORD-000617,West,Social,Electronics,Earbuds,8,207.93,0.15,0,5
